datetime,latitude,longitude,data
"2024-01-01T00:00:00+00:00",51.75200000000001,1.2577,12.431191029035826
"2024-02-01T00:00:00+00:00",51.75200000000001,1.2577,19.470339578135427
"2024-03-01T00:00:00+00:00",51.75200000000001,1.2577,23.480474811647074
"2024-04-01T00:00:00+00:00",51.75200000000001,1.2577,24.709417598296074
"2024-05-01T00:00:00+00:00",51.75200000000001,1.2577,21.09755476520534
"2024-06-01T00:00:00+00:00",51.75200000000001,1.2577,19.953698078442358
"2024-07-01T00:00:00+00:00",51.75200000000001,1.2577,16.055474570815772
"2024-08-01T00:00:00+00:00",51.75200000000001,1.2577,14.816760022641096
"2024-09-01T00:00:00+00:00",51.75200000000001,1.2577,13.14909233477019
"2024-10-01T00:00:00+00:00",51.75200000000001,1.2577,9.824369017922175
"2024-11-01T00:00:00+00:00",51.75200000000001,1.2577,12.85721644186278
"2024-12-01T00:00:00+00:00",51.75200000000001,1.2577,16.260252911031397
"2025-01-01T00:00:00+00:00",51.75200000000001,1.2577,17.68500722707419
"2025-02-01T00:00:00+00:00",51.75200000000001,1.2577,26.542617388593385
"2025-03-01T00:00:00+00:00",51.75200000000001,1.2577,29.25432299797851
"2025-04-01T00:00:00+00:00",51.75200000000001,1.2577,29.12462696938328
"2025-05-01T00:00:00+00:00",51.75200000000001,1.2577,25.59449992279377
"2025-06-01T00:00:00+00:00",51.75200000000001,1.2577,18.904123298825407
"2025-07-01T00:00:00+00:00",51.75200000000001,1.2577,14.305881362215407
"2025-08-01T00:00:00+00:00",51.75200000000001,1.2577,13.602512744990442
"2025-09-01T00:00:00+00:00",51.75200000000001,1.2577,14.136756534837842
"2025-10-01T00:00:00+00:00",51.75200000000001,1.2577,12.888584145341827
"2025-11-01T00:00:00+00:00",51.75200000000001,1.2577,14.309602667394397
"2025-12-01T00:00:00+00:00",51.75200000000001,1.2577,16.63063514231064
"2026-01-01T00:00:00+00:00",51.75200000000001,1.2577,20.17678187500853
"2026-02-01T00:00:00+00:00",51.75200000000001,1.2577,22.083959586662495
"2026-03-01T00:00:00+00:00",51.75200000000001,1.2577,26.37557691816452
"2026-04-01T00:00:00+00:00",51.75200000000001,1.2577,25.113641588454435
"2026-05-01T00:00:00+00:00",51.75200000000001,1.2577,22.258728160986568
"2026-06-01T00:00:00+00:00",51.75200000000001,1.2577,20.380930221354888
"2026-07-01T00:00:00+00:00",51.75200000000001,1.2577,15.702523453623966
"2026-08-01T00:00:00+00:00",51.75200000000001,1.2577,13.572578221266252
"2026-09-01T00:00:00+00:00",51.75200000000001,1.2577,12.455587050762576
"2026-10-01T00:00:00+00:00",51.75200000000001,1.2577,11.04539766114594
"2026-11-01T00:00:00+00:00",51.75200000000001,1.2577,12.58566996969159
"2026-12-01T00:00:00+00:00",51.75200000000001,1.2577,17.684641571717858
"2027-01-01T00:00:00+00:00",51.75200000000001,1.2577,20.933233308233678
"2027-02-01T00:00:00+00:00",51.75200000000001,1.2577,22.462666007856114
"2027-03-01T00:00:00+00:00",51.75200000000001,1.2577,24.834876908874453
"2027-04-01T00:00:00+00:00",51.75200000000001,1.2577,29.491266269526268
"2027-05-01T00:00:00+00:00",51.75200000000001,1.2577,26.02901061702012
"2027-06-01T00:00:00+00:00",51.75200000000001,1.2577,19.729025342293177
"2027-07-01T00:00:00+00:00",51.75200000000001,1.2577,17.471851972123925
"2027-08-01T00:00:00+00:00",51.75200000000001,1.2577,14.73681724259169
"2027-09-01T00:00:00+00:00",51.75200000000001,1.2577,12.618281179977771
"2027-10-01T00:00:00+00:00",51.75200000000001,1.2577,14.378654351109674
"2027-11-01T00:00:00+00:00",51.75200000000001,1.2577,14.686440751778962
"2027-12-01T00:00:00+00:00",51.75200000000001,1.2577,15.88371274399447
"2028-01-01T00:00:00+00:00",51.75200000000001,1.2577,19.72228242592157
"2028-02-01T00:00:00+00:00",51.75200000000001,1.2577,25.419970127823362
"2028-03-01T00:00:00+00:00",51.75200000000001,1.2577,26.637630494074468
"2028-04-01T00:00:00+00:00",51.75200000000001,1.2577,22.870345762381092
"2028-05-01T00:00:00+00:00",51.75200000000001,1.2577,22.27166325494104
"2028-06-01T00:00:00+00:00",51.75200000000001,1.2577,21.03629505838564
"2028-07-01T00:00:00+00:00",51.75200000000001,1.2577,14.913403250334143
"2028-08-01T00:00:00+00:00",51.75200000000001,1.2577,9.94687961546361
"2028-09-01T00:00:00+00:00",51.75200000000001,1.2577,7.830099340029523
"2028-10-01T00:00:00+00:00",51.75200000000001,1.2577,9.178320981761155
"2028-11-01T00:00:00+00:00",51.75200000000001,1.2577,11.642832903879581
"2028-12-01T00:00:00+00:00",51.75200000000001,1.2577,12.523298350170919
"2029-01-01T00:00:00+00:00",51.75200000000001,1.2577,17.46543774736305
"2029-02-01T00:00:00+00:00",51.75200000000001,1.2577,22.171381817827296
"2029-03-01T00:00:00+00:00",51.75200000000001,1.2577,25.311038720419447
"2029-04-01T00:00:00+00:00",51.75200000000001,1.2577,25.254086846642004
"2029-05-01T00:00:00+00:00",51.75200000000001,1.2577,24.089415796413217
"2029-06-01T00:00:00+00:00",51.75200000000001,1.2577,21.191079458876736
"2029-07-01T00:00:00+00:00",51.75200000000001,1.2577,17.55345240904086
"2029-08-01T00:00:00+00:00",51.75200000000001,1.2577,15.13140179856652
"2029-09-01T00:00:00+00:00",51.75200000000001,1.2577,11.649131331988615
"2029-10-01T00:00:00+00:00",51.75200000000001,1.2577,12.392024619288238
"2029-11-01T00:00:00+00:00",51.75200000000001,1.2577,12.809132241776329
