ISO3,name,lat_long,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079
TUN,Tunisia,"[7.52, 30.31, 11.49, 37.35]",0.506875,0.4940625,0.493125,0.5359375,0.5490625,0.506875,0.4909375,0.545,0.5,0.486875,0.4909375,0.5690625,0.4909375,0.506875,0.5090625,0.493125,0.5259375,0.511875,0.51,0.5009375,0.5090625,0.5209375,0.518125,0.4909375,0.5309375,0.5,0.5009375,0.52,0.506875,0.55,0.5309375,0.598125,0.5190625,0.5440625,0.533125,0.52,0.515,0.68625,0.53,0.54,0.628125,0.516875,0.543125,0.54,0.533125,0.513125,0.581875,0.6090625,0.578125,0.5559375,0.5359375,0.5309375,0.546875,0.5309375,0.541875,0.5459375
TUR,Turkey,"[26.04, 35.82, 44.79, 42.14]",0.5359375,0.4859375,0.4990625,0.568125,0.576875,0.546875,0.513125,0.6209375,0.6359375,0.51,0.508125,0.5859375,0.528125,0.5859375,0.551875,0.5090625,0.528125,0.571875,0.5709375,0.5459375,0.5440625,0.5590625,0.763125,0.5190625,0.526875,0.5709375,0.5509375,0.5740625,0.5259375,0.711875,0.5440625,0.5359375,0.59,0.5440625,0.536875,0.538125,0.5340625,0.603125,0.54,0.74,0.531875,0.553125,0.5390625,0.55,0.6109375,0.676875,0.5390625,0.615,0.56,0.635,0.558125,0.5559375,0.606875,0.56,0.5809375,0.5959375
TWN,Taiwan,"[120.11, 21.97, 121.95, 25.3]",0.423125,0.4590625,0.4459375,0.483125,0.481875,0.42,0.3809375,0.361875,0.4559375,0.4259375,0.421875,0.5190625,0.365,0.378125,0.361875,0.375,0.45,0.4259375,0.4609375,0.435,0.395,0.376875,0.4109375,0.4190625,0.445,0.45,0.4509375,0.3940625,0.406875,0.451875,0.4190625,0.451875,0.453125,0.436875,0.421875,0.443125,0.3759375,0.4090625,0.47,0.4290625,0.386875,0.42,0.4140625,0.4809375,0.393125,0.4,0.4590625,0.408125,0.425,0.4290625,0.4459375,0.395,0.4490625,0.408125,0.4290625,0.438125
TZA,Tanzania,"[29.34, -11.72, 40.32, -0.95]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,"[29.58, -1.44, 35.04, 4.25]",0.5659375,0.596875,0.513125,0.5240625,0.486875,0.525,0.5190625,0.5409375,0.5,0.4790625,0.501875,0.4959375,0.506875,0.5559375,0.511875,0.535,0.4840625,0.551875,0.5609375,0.548125,0.5040625,0.4709375,0.5140625,0.636875,0.541875,0.5540625,0.508125,0.615,0.5809375,0.5290625,0.5759375,0.5209375,0.505,0.555,0.6040625,0.5359375,0.5890625,0.5490625,0.545,0.5740625,0.621875,0.5640625,0.5790625,0.5240625,0.5040625,0.5040625,0.655,0.5059375,0.5640625,0.543125,0.5740625,0.573125,0.4959375,0.565,0.5790625,0.556875
UKR,Ukraine,"[22.09, 44.36, 40.08, 52.34]",0.4890625,0.51,0.5409375,0.5459375,0.611875,0.535,0.495,0.483125,0.491875,0.4940625,0.526875,0.56,0.4940625,0.4959375,0.566875,0.536875,0.47,0.511875,0.525,0.5290625,0.5290625,0.5959375,0.4809375,0.576875,0.61,0.498125,0.5140625,0.513125,0.563125,0.57,0.533125,0.513125,0.56,0.566875,0.5940625,0.581875,0.563125,0.5840625,0.56,0.625,0.548125,0.526875,0.545,0.578125,0.646875,0.518125,0.565,0.545,0.5690625,0.613125,0.58,0.611875,0.5940625,0.583125,0.5759375,0.586875
URY,Uruguay,"[-58.43, -34.95, -53.21, -30.11]",0.465,0.5290625,0.4909375,0.5040625,0.505,0.525,0.523125,0.5559375,0.5290625,0.4609375,0.445,0.4790625,0.4690625,0.458125,0.466875,0.4809375,0.4640625,0.4890625,0.4509375,0.486875,0.493125,0.455,0.4240625,0.536875,0.486875,0.4640625,0.583125,0.483125,0.53,0.5159375,0.533125,0.556875,0.478125,0.5559375,0.5240625,0.53,0.6009375,0.491875,0.516875,0.546875,0.57,0.705,0.47,0.5340625,0.483125,0.578125,0.52,0.553125,0.543125,0.563125,0.6159375,0.493125,0.525,0.485,0.538125,0.668125
USA,United States,"[-125.0, 25.0, -66.96, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,Uzbekistan,"[55.93, 37.14, 73.06, 45.59]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,Venezuela,"[-73.3, 0.72, -59.76, 12.16]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,"[102.17, 8.6, 109.34, 23.35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT,Vanuatu,"[166.63, -16.6, 167.84, -14.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,West Bank,"[34.93, 31.35, 35.55, 32.53]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,Yemen,"[42.6, 12.59, 53.11, 19.0]",0.5009375,0.5159375,0.5940625,0.5509375,0.613125,0.523125,0.508125,0.503125,0.498125,0.553125,0.5,0.5059375,0.69625,0.638125,0.526875,0.5059375,0.581875,0.5190625,0.508125,0.54,0.515,0.518125,0.673125,0.511875,0.5090625,0.5040625,0.521875,0.523125,0.513125,0.581875,0.555,0.5490625,0.5340625,0.523125,0.5759375,0.72875,0.5340625,0.5259375,0.5259375,0.56,0.5659375,0.5609375,0.653125,0.596875,0.605,0.525,0.5609375,0.54,0.543125,0.561875,0.538125,0.59,0.5640625,0.5859375,0.6059375,0.69375
ZAF,South Africa,"[16.34, -34.82, 32.83, -22.09]",0.5790625,0.625,0.67625,0.6390625,0.803125,0.593125,0.5909375,0.5959375,0.65,0.64375,0.648125,0.6259375,0.69375,0.646875,0.665,0.68125,0.616875,0.641875,0.781875,0.5590625,0.74875,0.79125,0.70875,0.581875,0.68625,0.6109375,0.655,0.5790625,0.655,0.653125,0.66875,0.5709375,0.596875,0.611875,0.641875,0.665,0.63,0.66375,0.6059375,0.64375,0.683125,0.6009375,0.596875,0.603125,0.71125,0.68375,0.6290625,0.6009375,0.761875,0.6140625,0.66,0.708125,0.74375,0.6240625,0.643125,0.611875
ZMB,Zambia,"[21.89, -17.96, 33.49, -8.24]",0.5309375,0.568125,0.538125,0.6290625,0.535,0.56,0.5540625,0.535,0.5640625,0.5409375,0.621875,0.5490625,0.5409375,0.541875,0.54,0.5509375,0.4940625,0.5709375,0.553125,0.513125,0.528125,0.6090625,0.518125,0.5759375,0.585,0.6140625,0.6,0.5409375,0.54,0.57,0.5959375,0.543125,0.5440625,0.583125,0.586875,0.6140625,0.59,0.5309375,0.6340625,0.67375,0.5609375,0.545,0.5490625,0.585,0.5690625,0.543125,0.64625,0.596875,0.598125,0.596875,0.5940625,0.5940625,0.641875,0.66625,0.70375,0.578125
ZWE,Zimbabwe,"[25.26, -22.27, 32.85, -15.51]",0.571875,0.6109375,0.6390625,0.6290625,0.5609375,0.588125,0.5909375,0.57,0.6209375,0.64375,0.648125,0.706875,0.5409375,0.646875,0.6259375,0.68125,0.6,0.591875,0.553125,0.558125,0.74875,0.6090625,0.70875,0.573125,0.68625,0.661875,0.655,0.5259375,0.5709375,0.588125,0.5959375,0.5990625,0.5840625,0.611875,0.581875,0.6140625,0.613125,0.583125,0.5990625,0.67375,0.64875,0.545,0.5290625,0.64875,0.595,0.65,0.6090625,0.6009375,0.628125,0.596875,0.586875,0.6240625,0.685,0.66625,0.70375,0.65125
