datetime,tempmax
1980-01-31,32.888888888888886
1980-02-29,37.833333333333336
1980-03-31,33.888888888888886
1980-04-30,33.05555555555556
1980-05-31,34.55555555555556
1980-06-30,33.166666666666664
1980-07-31,33.5
1980-08-31,32.888888888888886
1980-09-30,34.72222222222222
1980-10-31,34.05555555555556
1980-11-30,38.05555555555556
1980-12-31,33.388888888888886
1981-01-31,34.22222222222222
1981-02-28,32.0
1981-03-31,36.0
1981-04-30,33.72222222222222
1981-05-31,33.05555555555556
1981-06-30,33.888888888888886
1981-07-31,32.888888888888886
1981-08-31,36.72222222222222
1981-09-30,36.388888888888886
1981-10-31,34.77777777777778
1981-11-30,34.22222222222222
1981-12-31,33.77777777777778
1982-01-31,30.72222222222222
1982-02-28,39.166666666666664
1982-03-31,33.333333333333336
1982-04-30,32.94444444444444
1982-05-31,38.166666666666664
1982-06-30,35.333333333333336
1982-07-31,35.833333333333336
1982-08-31,33.05555555555556
1982-09-30,39.5
1982-10-31,36.111111111111114
1982-11-30,37.5
1982-12-31,37.333333333333336
1983-01-31,38.22222222222222
1983-02-28,32.22222222222222
1983-03-31,33.44444444444444
1983-04-30,33.5
1983-05-31,33.111111111111114
1983-06-30,34.0
1983-07-31,33.72222222222222
1983-08-31,34.611111111111114
1983-09-30,35.5
1983-10-31,35.27777777777778
1983-11-30,33.333333333333336
1983-12-31,33.388888888888886
1984-01-31,32.333333333333336
1984-02-29,31.11111111111111
1984-03-31,32.333333333333336
1984-04-30,32.666666666666664
1984-05-31,32.833333333333336
1984-06-30,32.94444444444444
1984-07-31,33.333333333333336
1984-08-31,33.05555555555556
1984-09-30,33.166666666666664
1984-10-31,33.22222222222222
1984-11-30,38.72222222222222
1984-12-31,32.666666666666664
1985-01-31,31.5
1985-02-28,32.666666666666664
1985-03-31,33.611111111111114
1985-04-30,32.333333333333336
1985-05-31,33.27777777777778
1985-06-30,32.166666666666664
1985-07-31,32.666666666666664
1985-08-31,33.333333333333336
1985-09-30,32.94444444444444
1985-10-31,34.05555555555556
1985-11-30,34.166666666666664
1985-12-31,34.111111111111114
1986-01-31,30.77777777777778
1986-02-28,32.0
1986-03-31,32.44444444444444
1986-04-30,32.666666666666664
1986-05-31,32.94444444444444
1986-06-30,33.0
1986-07-31,34.22222222222222
1986-08-31,32.94444444444444
1986-09-30,32.833333333333336
1986-10-31,33.77777777777778
1986-11-30,32.72222222222222
1986-12-31,43.44444444444444
1987-01-31,31.055555555555557
1987-02-28,32.55555555555556
1987-03-31,33.77777777777778
1987-04-30,34.0
1987-05-31,34.833333333333336
1987-06-30,34.5
1987-07-31,33.44444444444444
1987-08-31,34.166666666666664
1987-09-30,35.05555555555556
1987-10-31,35.05555555555556
1987-11-30,36.22222222222222
1987-12-31,33.111111111111114
1988-01-31,33.05555555555556
1988-02-29,33.333333333333336
1988-03-31,33.333333333333336
1988-04-30,34.27777777777778
1988-05-31,33.94444444444444
1988-06-30,33.111111111111114
1988-07-31,33.111111111111114
1988-08-31,49.388888888888886
1988-09-30,50.05555555555556
1988-10-31,34.05555555555556
1988-11-30,34.05555555555556
1988-12-31,33.05555555555556
1989-01-31,31.666666666666668
1989-02-28,30.166666666666668
1989-03-31,33.05555555555556
1989-04-30,34.5
1989-05-31,36.611111111111114
1989-06-30,33.05555555555556
1989-07-31,33.611111111111114
1989-08-31,33.333333333333336
1989-09-30,33.77777777777778
1989-10-31,34.0
1989-11-30,34.05555555555556
1989-12-31,31.055555555555557
1990-01-31,29.666666666666668
1990-02-28,32.666666666666664
1990-03-31,32.833333333333336
1990-04-30,33.833333333333336
1990-05-31,33.166666666666664
1990-06-30,32.333333333333336
1990-07-31,40.05555555555556
1990-08-31,32.666666666666664
1990-09-30,32.611111111111114
1990-10-31,34.05555555555556
1990-11-30,34.05555555555556
1990-12-31,31.555555555555557
1991-01-31,31.72222222222222
1991-02-28,31.166666666666668
1991-03-31,32.05555555555556
1991-04-30,32.833333333333336
1991-05-31,33.333333333333336
1991-06-30,33.166666666666664
1991-07-31,33.05555555555556
1991-08-31,33.333333333333336
1991-09-30,34.77777777777778
1991-10-31,35.0
1991-11-30,36.72222222222222
1991-12-31,31.833333333333332
1992-01-31,31.333333333333332
1992-02-29,38.888888888888886
1992-03-31,33.27777777777778
1992-04-30,33.27777777777778
1992-05-31,33.77777777777778
1992-06-30,36.05555555555556
1992-07-31,34.166666666666664
1992-08-31,33.111111111111114
1992-09-30,33.666666666666664
1992-10-31,38.05555555555556
1992-11-30,32.94444444444444
1992-12-31,33.333333333333336
1993-01-31,32.0
1993-02-28,34.94444444444444
1993-03-31,33.22222222222222
1993-04-30,33.44444444444444
1993-05-31,34.0
1993-06-30,34.72222222222222
1993-07-31,33.77777777777778
1993-08-31,33.05555555555556
1993-09-30,33.94444444444444
1993-10-31,36.333333333333336
1993-11-30,37.94444444444444
1993-12-31,34.166666666666664
1994-01-31,31.833333333333332
1994-02-28,33.05555555555556
1994-03-31,33.611111111111114
1994-04-30,32.77777777777778
1994-05-31,33.166666666666664
1994-06-30,37.27777777777778
1994-07-31,36.0
1994-08-31,33.72222222222222
1994-09-30,33.72222222222222
1994-10-31,36.05555555555556
1994-11-30,37.388888888888886
1994-12-31,33.05555555555556
1995-01-31,33.05555555555556
1995-02-28,33.05555555555556
1995-03-31,32.611111111111114
1995-04-30,33.5
1995-05-31,35.72222222222222
1995-06-30,33.44444444444444
1995-07-31,32.44444444444444
1995-08-31,34.05555555555556
1995-09-30,33.72222222222222
1995-10-31,33.333333333333336
1995-11-30,33.05555555555556
1995-12-31,33.44444444444444
1996-01-31,32.72222222222222
1996-02-29,31.444444444444443
1996-03-31,32.72222222222222
1996-04-30,33.72222222222222
1996-05-31,34.05555555555556
1996-06-30,33.5
1996-07-31,36.0
1996-08-31,34.05555555555556
1996-09-30,34.05555555555556
1996-10-31,33.72222222222222
1996-11-30,33.05555555555556
1996-12-31,35.611111111111114
1997-01-31,36.05555555555556
1997-02-28,32.44444444444444
1997-03-31,33.44444444444444
1997-04-30,33.333333333333336
1997-05-31,33.05555555555556
1997-06-30,33.05555555555556
1997-07-31,34.05555555555556
1997-08-31,33.44444444444444
1997-09-30,34.44444444444444
1997-10-31,36.05555555555556
1997-11-30,34.72222222222222
1997-12-31,35.05555555555556
1998-01-31,35.166666666666664
1998-02-28,33.72222222222222
1998-03-31,39.05555555555556
1998-04-30,33.72222222222222
1998-05-31,34.05555555555556
1998-06-30,34.05555555555556
1998-07-31,34.05555555555556
1998-08-31,34.05555555555556
1998-09-30,36.0
1998-10-31,34.05555555555556
1998-11-30,34.05555555555556
1998-12-31,35.05555555555556
1999-01-31,32.05555555555556
1999-02-28,31.833333333333332
1999-03-31,34.05555555555556
1999-04-30,34.72222222222222
1999-05-31,33.05555555555556
1999-06-30,33.166666666666664
1999-07-31,32.77777777777778
1999-08-31,33.333333333333336
1999-09-30,34.166666666666664
1999-10-31,33.72222222222222
1999-11-30,33.333333333333336
1999-12-31,33.05555555555556
2000-01-31,32.22222222222222
2000-02-29,31.72222222222222
2000-03-31,34.72222222222222
2000-04-30,37.77777777777778
2000-05-31,36.94444444444444
2000-06-30,32.94444444444444
2000-07-31,33.72222222222222
2000-08-31,33.166666666666664
2000-09-30,34.0
2000-10-31,36.333333333333336
2000-11-30,33.333333333333336
2000-12-31,34.72222222222222
2001-01-31,33.44444444444444
2001-02-28,32.333333333333336
2001-03-31,33.611111111111114
2001-04-30,33.44444444444444
2001-05-31,33.833333333333336
2001-06-30,33.333333333333336
2001-07-31,32.72222222222222
2001-08-31,33.72222222222222
2001-09-30,34.666666666666664
2001-10-31,33.05555555555556
2001-11-30,34.05555555555556
2001-12-31,33.77777777777778
2002-01-31,32.05555555555556
2002-02-28,32.833333333333336
2002-03-31,34.05555555555556
2002-04-30,34.333333333333336
2002-05-31,34.833333333333336
2002-06-30,34.166666666666664
2002-07-31,33.05555555555556
2002-08-31,33.833333333333336
2002-09-30,34.05555555555556
2002-10-31,36.55555555555556
2002-11-30,35.55555555555556
2002-12-31,34.333333333333336
2003-01-31,35.333333333333336
2003-02-28,32.05555555555556
2003-03-31,33.94444444444444
2003-04-30,34.333333333333336
2003-05-31,35.05555555555556
2003-06-30,34.5
2003-07-31,34.94444444444444
2003-08-31,34.833333333333336
2003-09-30,34.888888888888886
2003-10-31,34.611111111111114
2003-11-30,34.0
2003-12-31,34.333333333333336
2004-01-31,33.388888888888886
2004-02-29,33.05555555555556
2004-03-31,35.166666666666664
2004-04-30,34.833333333333336
2004-05-31,34.611111111111114
2004-06-30,34.611111111111114
2004-07-31,33.55555555555556
2004-08-31,36.94444444444444
2004-09-30,34.22222222222222
2004-10-31,36.611111111111114
2004-11-30,35.166666666666664
2004-12-31,38.55555555555556
2005-01-31,32.72222222222222
2005-02-28,32.72222222222222
2005-03-31,33.72222222222222
2005-04-30,35.111111111111114
2005-05-31,34.666666666666664
2005-06-30,34.611111111111114
2005-07-31,34.05555555555556
2005-08-31,34.333333333333336
2005-09-30,34.388888888888886
2005-10-31,34.166666666666664
2005-11-30,34.05555555555556
2005-12-31,34.111111111111114
2006-01-31,33.166666666666664
2006-02-28,32.833333333333336
2006-03-31,34.05555555555556
2006-04-30,33.833333333333336
2006-05-31,33.833333333333336
2006-06-30,34.05555555555556
2006-07-31,33.611111111111114
2006-08-31,34.05555555555556
2006-09-30,35.0
2006-10-31,36.111111111111114
2006-11-30,36.0
2006-12-31,34.05555555555556
2007-01-31,35.77777777777778
2007-02-28,34.05555555555556
2007-03-31,34.77777777777778
2007-04-30,33.333333333333336
2007-05-31,34.77777777777778
2007-06-30,34.0
2007-07-31,33.666666666666664
2007-08-31,34.111111111111114
2007-09-30,34.72222222222222
2007-10-31,35.05555555555556
2007-11-30,36.05555555555556
2007-12-31,33.77777777777778
2008-01-31,34.05555555555556
2008-02-29,31.333333333333332
2008-03-31,34.05555555555556
2008-04-30,34.05555555555556
2008-05-31,33.833333333333336
2008-06-30,34.05555555555556
2008-07-31,33.27777777777778
2008-08-31,33.333333333333336
2008-09-30,35.05555555555556
2008-10-31,35.05555555555556
2008-11-30,34.05555555555556
2008-12-31,33.333333333333336
2009-01-31,34.22222222222222
2009-02-28,32.333333333333336
2009-03-31,34.05555555555556
2009-04-30,35.05555555555556
2009-05-31,34.77777777777778
2009-06-30,34.0
2009-07-31,34.166666666666664
2009-08-31,34.111111111111114
2009-09-30,35.333333333333336
2009-10-31,35.166666666666664
2009-11-30,35.111111111111114
2009-12-31,35.05555555555556
2010-01-31,34.0
2010-02-28,34.0
2010-03-31,34.0
2010-04-30,35.05555555555556
2010-05-31,35.27777777777778
2010-06-30,33.77777777777778
2010-07-31,33.55555555555556
2010-08-31,34.05555555555556
2010-09-30,34.05555555555556
2010-10-31,34.833333333333336
2010-11-30,34.611111111111114
2010-12-31,32.611111111111114
2011-01-31,32.27777777777778
2011-02-28,33.166666666666664
2011-03-31,34.72222222222222
2011-04-30,34.0
2011-05-31,36.0
2011-06-30,33.111111111111114
2011-07-31,32.77777777777778
2011-08-31,34.05555555555556
2011-09-30,34.27777777777778
2011-10-31,35.111111111111114
2011-11-30,34.77777777777778
2011-12-31,34.27777777777778
2012-01-31,33.611111111111114
2012-02-29,34.111111111111114
2012-03-31,34.111111111111114
2012-04-30,34.55555555555556
2012-05-31,34.166666666666664
2012-06-30,35.94444444444444
2012-07-31,33.611111111111114
2012-08-31,34.111111111111114
2012-09-30,35.111111111111114
2012-10-31,35.55555555555556
2012-11-30,35.55555555555556
2012-12-31,34.55555555555556
2013-01-31,32.111111111111114
2013-02-28,33.77777777777778
2013-03-31,34.27777777777778
2013-04-30,34.166666666666664
2013-05-31,34.0
2013-06-30,35.0
2013-07-31,33.72222222222222
2013-08-31,34.55555555555556
2013-09-30,35.0
2013-10-31,35.111111111111114
2013-11-30,34.27777777777778
2013-12-31,35.0
2014-01-31,34.27777777777778
2014-02-28,32.833333333333336
2014-03-31,34.0
2014-04-30,35.0
2014-05-31,34.77777777777778
2014-06-30,34.111111111111114
2014-07-31,35.0
2014-08-31,34.05555555555556
2014-09-30,36.111111111111114
2014-10-31,36.05555555555556
2014-11-30,35.05555555555556
2014-12-31,34.72222222222222
2015-01-31,33.388888888888886
2015-02-28,32.72222222222222
2015-03-31,33.0
2015-04-30,40.27777777777778
2015-05-31,35.44444444444444
2015-06-30,35.05555555555556
2015-07-31,33.611111111111114
2015-08-31,34.388888888888886
2015-09-30,35.111111111111114
2015-10-31,35.72222222222222
2015-11-30,35.0
2015-12-31,34.0
2016-01-31,34.111111111111114
2016-02-29,33.0
2016-03-31,33.388888888888886
2016-04-30,34.611111111111114
